time_period,pij_lndu_croplands_to_croplands,pij_lndu_croplands_to_forests_mangroves,pij_lndu_croplands_to_forests_primary,pij_lndu_croplands_to_forests_secondary,pij_lndu_croplands_to_grasslands,pij_lndu_croplands_to_other,pij_lndu_croplands_to_settlements,pij_lndu_croplands_to_wetlands,pij_lndu_forests_mangroves_to_croplands,pij_lndu_forests_mangroves_to_forests_mangroves,pij_lndu_forests_mangroves_to_forests_primary,pij_lndu_forests_mangroves_to_forests_secondary,pij_lndu_forests_mangroves_to_grasslands,pij_lndu_forests_mangroves_to_other,pij_lndu_forests_mangroves_to_settlements,pij_lndu_forests_mangroves_to_wetlands,pij_lndu_forests_primary_to_croplands,pij_lndu_forests_primary_to_forests_mangroves,pij_lndu_forests_primary_to_forests_primary,pij_lndu_forests_primary_to_forests_secondary,pij_lndu_forests_primary_to_grasslands,pij_lndu_forests_primary_to_other,pij_lndu_forests_primary_to_settlements,pij_lndu_forests_primary_to_wetlands,pij_lndu_forests_secondary_to_croplands,pij_lndu_forests_secondary_to_forests_mangroves,pij_lndu_forests_secondary_to_forests_primary,pij_lndu_forests_secondary_to_forests_secondary,pij_lndu_forests_secondary_to_grasslands,pij_lndu_forests_secondary_to_other,pij_lndu_forests_secondary_to_settlements,pij_lndu_forests_secondary_to_wetlands,pij_lndu_grasslands_to_croplands,pij_lndu_grasslands_to_forests_mangroves,pij_lndu_grasslands_to_forests_primary,pij_lndu_grasslands_to_forests_secondary,pij_lndu_grasslands_to_grasslands,pij_lndu_grasslands_to_other,pij_lndu_grasslands_to_settlements,pij_lndu_grasslands_to_wetlands,pij_lndu_other_to_croplands,pij_lndu_other_to_forests_mangroves,pij_lndu_other_to_forests_primary,pij_lndu_other_to_forests_secondary,pij_lndu_other_to_grasslands,pij_lndu_other_to_other,pij_lndu_other_to_settlements,pij_lndu_other_to_wetlands,pij_lndu_settlements_to_croplands,pij_lndu_settlements_to_forests_mangroves,pij_lndu_settlements_to_forests_primary,pij_lndu_settlements_to_forests_secondary,pij_lndu_settlements_to_grasslands,pij_lndu_settlements_to_other,pij_lndu_settlements_to_settlements,pij_lndu_settlements_to_wetlands,pij_lndu_wetlands_to_croplands,pij_lndu_wetlands_to_forests_mangroves,pij_lndu_wetlands_to_forests_primary,pij_lndu_wetlands_to_forests_secondary,pij_lndu_wetlands_to_grasslands,pij_lndu_wetlands_to_other,pij_lndu_wetlands_to_settlements,pij_lndu_wetlands_to_wetlands,country
26,0.9754817454545455,0.0017010621564482033,0.0,0.0,0.00013636363636363637,0.0,0.0,0.022680828752642705,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007332409827666175,0.0,0.9913274054313023,0.0,0.007939353585931107,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9863636363636363,0.0,0.010909090909090917,0.0027272727272727275,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006861727105487466,0.0020915723477153226,0.0,0.0,0.0,0.0,0.0,0.9972222549417359,bahamas
27,0.9749122348484848,0.0017406897463002116,0.0,0.0,0.0001378787878787879,0.0,0.0,0.023209196617336156,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007326594400705606,0.0,0.9911217135758298,0.0,0.008145626984099574,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9878787878787879,0.0,0.009696969696969704,0.0024242424242424242,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.000685772105782878,0.002091573186184508,0.0,0.0,0.0,0.0,0.0,0.9972226547080326,bahamas
28,0.9743427242424242,0.0017803173361522202,0.0,0.0,0.0001393939393939394,0.0,0.0,0.0237375644820296,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007320778973745038,0.0,0.9909160217203574,0.0,0.008351900382268039,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9893939393939394,0.0,0.008484848484848491,0.002121212121212121,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006853715010170094,0.0020915740246536933,0.0,0.0,0.0,0.0,0.0,0.9972230544743292,bahamas
29,0.9737732136363636,0.0018199449260042288,0.0,0.0,0.00014090909090909093,0.0,0.0,0.024265932346723047,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007314963546784471,0.0,0.990710329864885,0.0,0.008558173780436506,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9909090909090909,0.0,0.007272727272727278,0.0018181818181818177,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006849708962511409,0.0020915748631228784,0.0,0.0,0.0,0.0,0.0,0.997223454240626,bahamas
30,0.973203703030303,0.0018595725158562372,0.0,0.0,0.00014242424242424245,0.0,0.0,0.024794300211416494,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007309148119823903,0.0,0.9905046380094126,0.0,0.008764447178604971,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9924242424242424,0.0,0.006060606060606065,0.0015151515151515162,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006845702914852723,0.002091575701592064,0.0,0.0,0.0,0.0,0.0,0.9972238540069226,bahamas
31,0.9726341924242424,0.0018992001057082455,0.0,0.0,0.00014393939393939396,0.0,0.0,0.025322668076109937,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007303332692863335,0.0,0.9902989461539402,0.0,0.008970720576773438,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9939393939393939,0.0,0.004848484848484852,0.001212121212121213,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006841696867194038,0.002091576540061249,0.0,0.0,0.0,0.0,0.0,0.9972242537732193,bahamas
32,0.9720646818181818,0.001938827695560254,0.0,0.0,0.00014545454545454546,0.0,0.0,0.025851035940803388,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007297517265902767,0.0,0.9900932542984677,0.0,0.009176993974941905,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9954545454545455,0.0,0.003636363636363639,0.0009090909090909097,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006837690819535352,0.0020915773785304347,0.0,0.0,0.0,0.0,0.0,0.997224653539516,bahamas
33,0.9714951712121211,0.001978455285412263,0.0,0.0,0.00014696969696969698,0.0,0.0,0.02637940380549683,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.00072917018389422,0.0,0.9898875624429954,0.0,0.00938326737311037,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.996969696969697,0.0,0.002424242424242426,0.0006060606060606065,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006833684771876667,0.00209157821699962,0.0,0.0,0.0,0.0,0.0,0.9972250533058127,bahamas
34,0.9709256606060606,0.002018082875264271,0.0,0.0,0.0001484848484848485,0.0,0.0,0.026907771670190275,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007285886411981631,0.0,0.9896818705875229,0.0,0.009589540771278837,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9984848484848485,0.0,0.001212121212121213,0.00030303030303030325,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006829678724217981,0.0020915790554688054,0.0,0.0,0.0,0.0,0.0,0.9972254530721093,bahamas
35,0.97035615,0.0020577104651162796,0.0,0.0,0.00015000000000000001,0.0,0.0,0.027436139534883726,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007280070985021063,0.0,0.9894761787320505,0.0,0.009795814169447302,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884034e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006825672676559296,0.0020915798939379906,0.0,0.0,0.0,0.0,0.0,0.997225852838406,bahamas
0,0.983283385814294,0.0,0.0,0.0,0.0008511558786782124,0.0020273246825284912,0.013838133624499442,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007471897371127801,0.0,0.99625298281704,0.0,0.0029887589484511204,1.1068497396135987e-05,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.95,0.0016666666666666663,0.04722222222222226,0.0011111111111111113,0.0013646986364881989,0.0,0.0,0.0,0.0013047254755709974,0.988699831448926,0.00817550997097622,0.0004552344680386026,0.004715706856832489,0.0,0.0,0.0,0.0036683949811362297,2.2222222222222227e-05,0.99145763069364,0.00013604524616906718,0.00444444444444445,0.0,0.0,0.0,5.555555555555555e-05,2.2222222222222227e-05,0.012567000329914016,0.9829107774478636,barbados
1,0.9747802268446148,0.0,0.0,0.0,0.0001,0.0,0.022166648155385688,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.00075,0.0,1.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.95,0.005,0.04500000000000005,0.0,0.01220283025459008,0.0,0.0,0.0,0.0,0.98779716974541,0.0,0.0,0.006096555324124921,0.0,0.0,0.0,0.0038898908121535077,0.0,0.99,1.3553863721578712e-05,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.9999,barbados
2,0.9835666829874656,0.0,0.0,0.0,0.0001,0.0,0.013380192012534205,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.00075,0.0,1.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.05000000000000005,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006121551186660982,0.0,0.0,0.0,0.003878448813339025,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.0,barbados
3,0.9829919653661431,0.0,0.0,0.0,0.00013565860054597935,6.143408128874216e-05,0.013947305588385648,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.000749333330174376,0.0,0.9996807996686295,0.0,0.003205930825810342,2.998117493472086e-07,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9514697650493955,4.5386465755911576e-05,0.04848484848484853,0.0,4.056876855746229e-05,0.0,0.0,0.0,3.953816219354892e-05,0.9996583485682256,0.00024774915896079224,1.3795342062687272e-05,0.006076234739384972,0.0,0.0,0.0,0.00387209355296154,6.73461294917261e-07,0.9900468752920142,4.122954344356088e-06,0.00013212121212121232,0.0,0.0,0.0,1.683644480519481e-06,6.734577922077925e-07,0.00038085049335865906,0.9994846711922474,barbados
4,0.9824172477448205,0.0,0.0,0.0,0.00017131720109195872,0.00012286816257748432,0.01451441916423709,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007486666603487521,0.0,0.9993615993372591,0.0,0.0034118616516206836,5.996234986944173e-07,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9529395300987912,9.077293151182315e-05,0.046969696969697015,0.0,8.113753711488294e-05,0.0,0.0,0.0,7.907632438709784e-05,0.9993166971364511,0.0004954983179215845,2.7590684125374543e-05,0.0060309182921089634,0.0,0.0,0.0,0.003865738292584055,1.346922589834522e-06,0.9900937505840284,8.245908688712176e-06,0.00026424242424242465,0.0,0.0,0.0,3.367288961038962e-06,1.346915584415585e-06,0.0007617009867172904,0.9989693423844949,barbados
5,0.9818425301234981,0.0,0.0,0.0,0.00020697580163793805,0.0001843022438662265,0.015081532740088532,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007479999905231281,0.0,0.9990423990058888,0.0,0.0036177924774310256,8.994352480416259e-07,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9544092951481867,0.00013615939726773472,0.0454545454545455,0.0,0.0001217063056723036,0.0,0.0,0.0,0.00011861448658064677,0.9989750457046767,0.0007432474768823767,4.138602618806182e-05,0.005985601844832954,0.0,0.0,0.0,0.00385938303220657,2.020383884751783e-06,0.9901406258760427,1.2368863033068264e-05,0.00039636363636363697,0.0,0.0,0.0,5.050933441558443e-06,2.0203733766233774e-06,0.0011425514800759216,0.9984540135767422,barbados
6,0.9812678125021755,0.0,0.0,0.0,0.0002426344021839174,0.00024573632515496863,0.015648646315939974,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007473333206975041,0.0,0.9987231986745183,0.0,0.0038237233032413676,1.1992469973888345e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9558790601975824,0.0001815458630236463,0.043939393939393986,0.0,0.00016227507422972426,0.0,0.0,0.0,0.0001581526487741957,0.9986333942729022,0.000990996635843169,5.518136825074909e-05,0.005940285397556944,0.0,0.0,0.0,0.0038530277718290848,2.693845179669044e-06,0.9901875011680569,1.6491817377424353e-05,0.0005284848484848493,0.0,0.0,0.0,6.734577922077924e-06,2.69383116883117e-06,0.001523401973434553,0.9979386847689897,barbados
7,0.980693094880853,0.0,0.0,0.0,0.00027829300272989675,0.0003071704064437108,0.016215759891791418,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007466666508718802,0.0,0.9984039983431479,0.0,0.004029654129051709,1.499058746736043e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.957348825246978,0.0002269323287795579,0.04242424242424247,0.0,0.00020284384278714492,0.0,0.0,0.0,0.0001976908109677446,0.9982917428411278,0.0012387457948039612,6.897671031343636e-05,0.005894968950280935,0.0,0.0,0.0,0.0038466725114516,3.3673064745863047e-06,0.9902343764600711,2.0614771721780442e-05,0.0006606060606060616,0.0,0.0,0.0,8.418222402597405e-06,3.3672889610389627e-06,0.0019042524667931843,0.9974233559612371,barbados
8,0.9801183772595304,0.0,0.0,0.0,0.0003139516032758761,0.000368604487732453,0.01678287346764286,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007459999810462562,0.0,0.9980847980117774,0.0,0.004235584954862051,1.7988704960832519e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9588185902963736,0.00027231879453546944,0.04090909090909095,0.0,0.00024341261134456555,0.0,0.0,0.0,0.00023722897316129355,0.9979500914093533,0.0014864949537647535,8.277205237612363e-05,0.005849652503004925,0.0,0.0,0.0,0.003840317251074115,4.040767769503566e-06,0.9902812517520853,2.473772606613653e-05,0.0007927272727272739,0.0,0.0,0.0,1.0101866883116886e-05,4.040746753246755e-06,0.0022851029601518155,0.9969080271534846,barbados
9,0.979543659638208,0.0,0.0,0.0,0.0003496102038218554,0.0004300385690211951,0.017349987043494303,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007453333112206322,0.0,0.997765597680407,0.0,0.004441515780672393,2.0986822454304602e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9602883553457692,0.00031770526029138105,0.03939393939393943,0.0,0.0002839813799019862,0.0,0.0,0.0,0.00027676713535484243,0.9976084399775789,0.0017342441127255457,9.65673944388109e-05,0.0058043360557289165,0.0,0.0,0.0,0.00383396199069663,4.714229064420826e-06,0.9903281270440996,2.8860680410492615e-05,0.0009248484848484863,0.0,0.0,0.0,1.1785511363636366e-05,4.714204545454548e-06,0.002665953453510447,0.996392698345732,barbados
10,0.9789689420168854,0.0,0.0,0.0,0.0003852688043678348,0.0004914726503099373,0.017917100619345743,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007446666413950082,0.0,0.9974463973490366,0.0,0.004647446606482735,2.398493994777669e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9617581203951647,0.0003630917260472926,0.037878787878787915,0.0,0.0003245501484594069,0.0,0.0,0.0,0.0003163052975483914,0.9972667885458044,0.001981993271686338,0.00011036273650149817,0.005759019608452907,0.0,0.0,0.0,0.003827606730319145,5.387690359338088e-06,0.9903750023361138,3.2983634754848705e-05,0.0010569696969696986,0.0,0.0,0.0,1.3469155844155847e-05,5.38766233766234e-06,0.003046803946869078,0.9958773695379795,barbados
11,0.9783942243955629,0.0,0.0,0.0,0.00042092740491381415,0.0005529067315986795,0.018484214195197187,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007439999715693843,0.0,0.9971271970176662,0.0,0.004853377432293077,2.698305744124878e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9632278854445604,0.00040847819180320417,0.036363636363636404,0.0,0.00036511891701682754,0.0,0.0,0.0,0.0003558434597419403,0.99692513711403,0.00222974243064713,0.00012415807856418546,0.005713703161176897,0.0,0.0,0.0,0.0038212514699416597,6.061151654255349e-06,0.990421877628128,3.7106589099204795e-05,0.001189090909090911,0.0,0.0,0.0,1.5152800324675328e-05,6.061120129870132e-06,0.0034276544402277094,0.9953620407302268,barbados
12,0.9778195067742403,0.0,0.0,0.0,0.0004565860054597935,0.0006143408128874215,0.019051327771048628,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007433333017437603,0.0,0.9968079966862957,0.0,0.005059308258103419,2.998117493472086e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.964697650493956,0.0004538646575591158,0.034848484848484886,0.0,0.0004056876855742482,0.0,0.0,0.0,0.0003953816219354892,0.9965834856822555,0.0024774915896079224,0.00013795342062687273,0.005668386713900888,0.0,0.0,0.0,0.003814896209564175,6.734612949172609e-06,0.9904687529201421,4.1229543443560885e-05,0.0013212121212121232,0.0,0.0,0.0,1.683644480519481e-05,6.734577922077925e-06,0.003808504933586341,0.9948467119224743,barbados
13,0.9772447891529179,0.0,0.0,0.0,0.0004922446060057729,0.0006757748941761637,0.01961844134690007,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007426666319181363,0.0,0.9964887963549253,0.0,0.005265239083913761,3.297929242819295e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9661674155433516,0.0004992511233150274,0.03333333333333337,0.0,0.00044625645413166887,0.0,0.0,0.0,0.00043491978412903815,0.9962418342504811,0.0027252407485687147,0.00015174876268956,0.005623070266624878,0.0,0.0,0.0,0.0038085409491866898,7.408074244089871e-06,0.9905156282121564,4.535249778791697e-05,0.0014533333333333356,0.0,0.0,0.0,1.8520089285714292e-05,7.4080357142857176e-06,0.004189355426944972,0.9943313831147217,barbados
14,0.9766700715315954,0.0,0.0,0.0,0.0005279032065517522,0.000737208975464906,0.020185554922751515,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007419999620925123,0.0,0.9961695960235549,0.0,0.005471169909724102,3.5977409921665037e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9676371805927472,0.0005446375890709389,0.03181818181818185,0.0,0.0004868252226890895,0.0,0.0,0.0,0.0004744579463225871,0.9959001828187066,0.002972989907529507,0.00016554410475224727,0.005577753819348869,0.0,0.0,0.0,0.0038021856888092046,8.081535539007132e-06,0.9905625035041706,4.947545213227306e-05,0.0015854545454545479,0.0,0.0,0.0,2.020373376623377e-05,8.08149350649351e-06,0.004570205920303603,0.9938160543069692,barbados
15,0.9760953539102728,0.0,0.0,0.0,0.0005635618070977316,0.000798643056753648,0.020752668498602956,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007413332922668884,0.0,0.9958503956921845,0.0,0.005677100735534444,3.897552741513712e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9691069456421428,0.0005900240548268505,0.030303030303030335,0.0,0.0005273939912465101,0.0,0.0,0.0,0.000513996108516136,0.9955585313869322,0.003220739066490299,0.00017933944681493454,0.00553243737207286,0.0,0.0,0.0,0.00379583042843172,8.754996833924393e-06,0.9906093787961848,5.359840647662915e-05,0.0017175757575757602,0.0,0.0,0.0,2.188737824675325e-05,8.754951298701303e-06,0.004951056413662234,0.9933007254992166,barbados
16,0.9755206362889502,0.0,0.0,0.0,0.0005992204076437109,0.0008600771380423902,0.021319782074454396,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007406666224412644,0.0,0.995531195360814,0.0,0.005883031561344786,4.1973644908609205e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9705767106915384,0.0006354105205827621,0.028787878787878817,0.0,0.0005679627598039308,0.0,0.0,0.0,0.0005535342707096849,0.9952168799551577,0.0034684882254510914,0.0001931347888776218,0.00548712092479685,0.0,0.0,0.0,0.0037894751680542346,9.428458128841653e-06,0.990656254088199,5.772136082098523e-05,0.0018496969696969725,0.0,0.0,0.0,2.3571022727272733e-05,9.428409090909096e-06,0.005331906907020866,0.992785396691464,barbados
17,0.9749459186676278,0.0,0.0,0.0,0.0006348790081896903,0.0009215112193311323,0.02188689565030584,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007399999526156404,0.0,0.9952119950294436,0.0,0.006088962387155127,4.49717624020813e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.972046475740934,0.0006807969863386736,0.027272727272727303,0.0,0.0006085315283613515,0.0,0.0,0.0,0.0005930724329032338,0.9948752285233833,0.0037162373844118837,0.00020693013094030908,0.00544180447752084,0.0,0.0,0.0,0.0037831199076767495,1.0101919423758914e-05,0.9907031293802133,6.184431516534132e-05,0.001981818181818185,0.0,0.0,0.0,2.5254667207792215e-05,1.0101866883116887e-05,0.0057127574003794975,0.9922700678837114,barbados
18,0.9743712010463053,0.0,0.0,0.0,0.0006705376087356696,0.0009829453006198745,0.022454009226157284,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007393332827900165,0.0,0.9948927946980731,0.0,0.006294893212965469,4.796987989555338e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9735162407903296,0.0007261834520945852,0.025757575757575785,0.0,0.0006491002969187721,0.0,0.0,0.0,0.0006326105950967828,0.9945335770916088,0.003963986543372676,0.00022072547300299635,0.0053964880302448314,0.0,0.0,0.0,0.0037767646472992647,1.0775380718676175e-05,0.9907500046722275,6.596726950969741e-05,0.002113939393939397,0.0,0.0,0.0,2.6938311688311695e-05,1.077532467532468e-05,0.006093607893738129,0.9917547390759589,barbados
19,0.9737964834249827,0.0,0.0,0.0,0.000706196209281649,0.0010443793819086167,0.023021122802008725,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007386666129643925,0.0,0.9945735943667028,0.0,0.006500824038775811,5.096799738902546e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9749860058397252,0.0007715699178504968,0.024242424242424267,0.0,0.0006896690654761928,0.0,0.0,0.0,0.0006721487572903317,0.9941919256598343,0.004211735702333469,0.00023452081506568362,0.005351171582968822,0.0,0.0,0.0,0.0037704093869217795,1.1448842013593437e-05,0.9907968799642417,7.00902238540535e-05,0.0022460606060606095,0.0,0.0,0.0,2.8621956168831174e-05,1.1448782467532473e-05,0.00647445838709676,0.9912394102682063,barbados
20,0.9732217658036602,0.0,0.0,0.0,0.0007418548098276284,0.001105813463197359,0.023588236377860165,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007379999431387685,0.0,0.9942543940353323,0.0,0.006706754864586153,5.396611488249756e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9764557708891208,0.0008169563836064083,0.022727272727272752,0.0,0.0007302378340336134,0.0,0.0,0.0,0.0007116869194838806,0.9938502742280598,0.00445948486129426,0.0002483161571283709,0.005305855135692813,0.0,0.0,0.0,0.0037640541265442948,1.2122303308510698e-05,0.9908437552562559,7.421317819840959e-05,0.002378181818181822,0.0,0.0,0.0,3.0305600649350657e-05,1.2122240259740265e-05,0.006855308880455391,0.9907240814604538,barbados
21,0.9726470481823377,0.0,0.0,0.0,0.0007775134103736077,0.001167247544486101,0.02415534995371161,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000037,0.01,0.0007373332733131445,0.0,0.9939351937039619,0.0,0.006912685690396495,5.696423237596964e-06,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000037,0.01,0.0,0.0,0.0,0.0,0.9779255359385164,0.0008623428493623199,0.021212121212121234,0.0,0.0007708066025910341,0.0,0.0,0.0,0.0007512250816774295,0.9935086227962854,0.004707234020255052,0.00026211149919105816,0.005260538688416803,0.0,0.0,0.0,0.0037576988661668096,1.2795764603427957e-05,0.9908906305482702,7.833613254276568e-05,0.002510303030303034,0.0,0.0,0.0,3.198924512987014e-05,1.2795698051948058e-05,0.007236159373814023,0.9902087526527011,barbados
