croplands_to_croplands,croplands_to_forests_mangroves,croplands_to_forests_primary,croplands_to_forests_secondary,croplands_to_grasslands,croplands_to_other,croplands_to_settlements,croplands_to_wetlands,forests_mangroves_to_croplands,forests_mangroves_to_forests_mangroves,forests_mangroves_to_forests_primary,forests_mangroves_to_forests_secondary,forests_mangroves_to_grasslands,forests_mangroves_to_other,forests_mangroves_to_settlements,forests_mangroves_to_wetlands,forests_primary_to_croplands,forests_primary_to_forests_mangroves,forests_primary_to_forests_primary,forests_primary_to_forests_secondary,forests_primary_to_grasslands,forests_primary_to_other,forests_primary_to_settlements,forests_primary_to_wetlands,forests_secondary_to_croplands,forests_secondary_to_forests_mangroves,forests_secondary_to_forests_primary,forests_secondary_to_forests_secondary,forests_secondary_to_grasslands,forests_secondary_to_other,forests_secondary_to_settlements,forests_secondary_to_wetlands,grasslands_to_croplands,grasslands_to_forests_mangroves,grasslands_to_forests_primary,grasslands_to_forests_secondary,grasslands_to_grasslands,grasslands_to_other,grasslands_to_settlements,grasslands_to_wetlands,other_to_croplands,other_to_forests_mangroves,other_to_forests_primary,other_to_forests_secondary,other_to_grasslands,other_to_other,other_to_settlements,other_to_wetlands,settlements_to_croplands,settlements_to_forests_mangroves,settlements_to_forests_primary,settlements_to_forests_secondary,settlements_to_grasslands,settlements_to_other,settlements_to_settlements,settlements_to_wetlands,wetlands_to_croplands,wetlands_to_forests_mangroves,wetlands_to_forests_primary,wetlands_to_forests_secondary,wetlands_to_grasslands,wetlands_to_other,wetlands_to_settlements,wetlands_to_wetlands,year,country,optimization_bound,design_quality_rank
0.9975,0.0,0.0,0.0,0.0001,0.002399999999999647,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0016555323632631291,0.0,0.9921115950638284,0.0,0.003,1.440000696492789e-05,0.002202247897782108,0.00101622466816146,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.00019452517805487008,0.0070298214047468,0.0,0.0021719971058525777,0.9856036563113457,0.005000000000000001,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2000,brazil,max_diagonal,1
0.996535354371403,0.0,0.0,0.0,0.0001,0.0033646456285969938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.00075,0.0,0.992048873357171,0.0,0.003,0.004201126642829014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004281868071142961,0.00038133906548064507,0.0,0.0021297859495887136,0.9856073241554956,0.005,0.0007346500975233147,0.0018650326607687624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.098637220230962e-19,0.0,1.0,2001,brazil,max_diagonal,2
0.9966103642883528,0.0,0.0,0.0,0.0001,0.003289635711647489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9919851462399006,0.0,0.003,0.004264853760099281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004316326679264937,0.0003887369547098676,0.0,0.0021403173941471204,0.9856110282734292,0.005,0.0006823997592404607,0.0018611909392083875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.098637220230962e-19,0.0,1.0,2002,brazil,max_diagonal,2
0.9968296752952991,0.0,0.0,0.0,0.0001,0.0030703247047017203,0.0,0.0,0.0024899999999999467,0.9975,0.0,0.0,0.0,1e-05,0.0,0.0,0.00075,0.0,0.991915941075196,0.0,0.003,0.004334058924803933,0.0,0.0,0.0018999999999999469,0.0,0.0005,0.9975,0.0,0.0001,0.0,0.0,0.0032592889290022574,0.00027502793332673047,0.0,0.0022205098896700914,0.985614769205924,0.004999999999999999,0.0006049242344860325,0.003025479807590892,0.0024999999999999467,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.002399999999999947,0.0,0.0,0.0,0.0,0.0001,0.9975,0.0,0.002399999999999947,0.0,0.0,0.0,0.0,0.0001,0.0,0.9975,2003,brazil,max_diagonal,1
0.9974575637166848,0.0,0.0,0.0,0.0001,0.0024424362833150013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9918545774995906,0.0,0.003,0.004395422500409345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.469446951953614e-18,0.0,0.0,0.0041431757951778175,0.0005718079919927086,0.0,0.0021616958618998535,0.9856185475045618,0.005,0.0007876221631177089,0.0017171506832501433,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.098637220230962e-19,0.0,1.0,2004,brazil,max_diagonal,2
0.9957635679341358,0.0,0.0,0.0,0.0001,0.004136432065864094,0.0,0.0,0.0024899999999999467,0.9975,0.0,0.0,0.0,1e-05,0.0,0.0,0.00075,0.0,0.9917824643088335,0.0,0.003,0.004467535691166433,0.0,0.0,0.0018999999999999469,0.0,0.0005,0.9975,0.0,0.0001,0.0,0.0,0.0036499677056733536,0.0006773968334467296,0.0,0.002253663412270176,0.9856241367082923,0.004999999999999999,0.0007670331820828146,0.002027802158234662,0.0024999999999999432,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.002399999999999947,0.0,0.0,0.0,0.0,0.0001,0.9975,0.0,0.002399999999999947,0.0,0.0,0.0,0.0,0.0001,0.0,0.9975,2005,brazil,max_diagonal,1
0.9975,0.00075,0.0,0.00165000000000011,0.0001,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9917196841576451,0.0,0.003,0.004054310388018461,0.0002052660092500801,0.00027073944508635854,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006843838655206551,0.9933722347616387,0.005,0.0,0.000943381372840619,0.0,6.82373614799838e-05,0.0,0.002431762638519962,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0002388222307148709,0.002261177769285076,0.0,0.0,0.0,0.0,0.0,0.9975,2006,brazil,max_diagonal,1
0.9975,0.00075,0.0,0.0016500000000008411,0.0001,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9916505480584585,0.0,0.003,0.003902354947303268,0.00022998112878810597,0.0004671158654500243,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010505851507950372,0.9934666761051297,0.005,0.0,0.00048273874407527353,0.0,0.0010254338769170768,0.0,0.0014745661230828673,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0005958991219061271,0.0019041008780938196,0.0,0.0,0.0,0.0,0.0,0.9975,2007,brazil,max_diagonal,1
0.9975,0.00075,0.0,0.00164999999999981,0.0001,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9915802477416175,0.0,0.003,0.004049479911138553,0.00022716422372044315,0.00039310812352353497,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006879095089294258,0.9935606099454354,0.005,1.0842021724855044e-19,0.0007514805456351694,-5.421010862427522e-20,0.0002510229990588539,0.0,0.002248977000941095,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0008957970875152301,0.0016042029124847166,0.0,0.0,0.0,0.0,0.0,0.9975,2008,brazil,max_diagonal,1
0.9975,0.00075,0.0,0.0,0.0001,0.0016500000000009831,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9915087535501449,0.0,0.003,0.003907463171336181,0.0002161534601764122,0.0006176298183424379,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0001729361995325475,0.0,0.0011357031567923639,0.9936540403623801,0.005,3.732028129501114e-05,0.0,0.0,0.0,0.0,0.002499999999999948,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0011902915803453059,0.0013097084196546408,0.0,0.0,0.0,0.0,0.0,0.9975,2009,brazil,max_diagonal,1
0.9975,0.0,0.0,0.0,0.0001,0.0023999999999990804,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9959125628355957,0.0,0.003,0.00024852645078643325,8.89107136178367e-05,0.0,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002210567170216024,0.9937469713921724,0.003448003679355489,0.0,0.0005944577582561472,0.0,0.000543802232243664,0.0,0.001956197767756282,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0014619928273259006,0.0,0.0,0.0010380071726740461,0.0,0.0,0.0,0.9975,2010,brazil,max_diagonal,1
0.9975,0.0,0.0,0.0024000000000000223,0.0001,0.0,0.0,0.0,0.0024999999999999363,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9958957871233532,0.0,0.003,4.2443963019440505e-05,9.964646403120181e-05,0.00021212244959612576,0.00249999999999995,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012411120615556472,0.9937997198649724,0.0049591680734719385,0.0,1.0842021724855044e-19,0.0,0.00024424586515591406,0.0,0.0022557541348440283,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0015363651065273532,0.0009636348934725944,0.0,0.0,0.0,0.0,0.0,0.9975,2011,brazil,max_diagonal,1
0.9975,0.0005257567092762645,0.0,0.001874243290723039,0.0001,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9958788731414339,0.0,0.003,8.721653409890361e-05,0.00011255909617361973,0.00017135122829357248,0.0016392522571419045,0.0,0.0,0.9975,0.0,0.0001,0.0007607477428580423,0.0,0.0,0.0,0.0,0.0013084246394292943,0.9938521878952673,0.004839387465303414,0.0,0.0,0.0,0.0,0.0,0.002499999999999949,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.002499999999999945,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2012,brazil,max_diagonal,1
0.9975,0.0003177241076685903,0.0,0.002082275892331908,0.0001,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9958618191732834,0.0,0.003,8.000940841981461e-05,0.00011072506250593583,0.00019744635579079396,0.0017499159718659578,0.0,0.0,0.9975,0.0,0.0,0.0,0.000750084028133989,0.0,0.0,0.0,0.0012241510309783455,0.9939043777136275,0.004871471255394186,0.0,0.0,0.0,0.0,0.0,0.0024999999999999454,0.0,0.9975,0.0,0.0,0.0024999999999999476,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.002499999999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2013,brazil,max_diagonal,1
0.9975,2.4832241205943154e-05,0.0,0.0023751677587947207,0.0001,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.995844623473815,0.0,0.003,6.905624518386935e-05,7.4074328096837e-05,0.00026224595290427364,0.001848689532155461,0.0,0.0,0.9975,0.0,0.0,0.0,0.0006513104678444859,0.0,0.0,0.0,0.0011087137831934518,0.993956291527032,0.004934994689774532,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0024999999999999445,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.002499999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2014,brazil,max_diagonal,1
0.9968386532574682,0.0,0.0,0.0,0.0001,0.0030613467425309607,0.0,0.0,0.002489999999999908,0.9975,0.0,0.0,0.0,1e-05,0.0,0.0,0.00075,0.0,0.9961678695624975,0.0,0.003,8.213043750249464e-05,0.0,0.0,0.001899999999999949,0.0,0.0005,0.9975,0.0,0.0001,0.0,0.0,5.707053198784823e-05,0.0,0.0,0.0,0.9940079315191774,0.005,0.0,0.0009349979488347698,0.00040177052988857906,0.0002768030282677173,0.0,0.0013259334809321574,0.0,0.9975,0.0004954929609114951,0.0,0.002399999999999946,0.0,0.0,0.0,0.0,0.0001,0.9975,0.0,0.002399999999999947,0.0,0.0,0.0,0.0,0.0001,0.0,0.9975,2015,brazil,max_diagonal,1
0.9975,0.0,0.0,0.0,0.002500000000000566,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00041724963597058453,0.0,0.9963274729249948,0.0,0.0010552013302752552,0.0017365670167698594,0.00015876462215192057,0.00030474446983759794,0.018297732238528878,0.0,0.0,0.9817022677614711,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.00013179070533393412,0.0,0.0,0.9975,0.0023682092946660104,0.0,0.0,0.0,0.0,0.0,0.0,0.002499999999999945,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2016,brazil,max_diagonal,3
0.9975,0.001653905738801093,0.0,0.0006683230807822383,0.0,0.00017777118041617578,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00020322733725151268,0.0,0.9965246437596671,0.0,0.0008840414488959854,0.0018807569458637063,0.00012734363091532522,0.00037998687740635863,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999493,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999467,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2017,brazil,max_diagonal,3
0.9906103286384976,0.0,0.0,0.0018901408450651019,0.0075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995509044922323,0.0,0.00044909550776776105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.209212330460871e-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013664995815233505,0.0011074007832684398,0.9974301699560676,7.655305695685366e-05,1.9376622183796358e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1999,chile,max_diagonal,4
1.0,0.0,0.0,5.989443658138599e-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6062652907114206e-18,0.0,-1.734723475976807e-18,0.0,0.015624588480075708,0.9843754115199242,0.0,0.0,0.0,0.0,-4.336808689942018e-19,0.0,0.0,3.1161661805260166e-17,1.0,0.0,0.0,0.0,0.0009263309392335985,0.0,0.0,0.0021032343975295777,0.0,0.9826543884227699,0.003104150764126473,0.011211895476340496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,chile,max_diagonal,6
0.9604651162790697,0.0,0.0,0.03953488372092886,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999445,0.0,0.0,0.0,0.0,0.0,0.029798718803101944,0.9702012811968981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033532871760077435,0.9975,0.0,0.0,0.0021646712823991717,0.0,0.0,0.0,0.0007283778160078262,0.011749680190437928,0.9875219419935543,0.0,0.0,0.0,0.0,0.0,0.011503223894131966,0.0,0.0,0.9884967761058681,0.0,0.0,0.0,0.0,0.002499999999999947,0.0,0.0,0.0,0.9975,2001,chile,max_diagonal,7
0.9322033898305084,0.0,0.0,0.02426656756995982,0.0,0.043530042599528716,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.002499999999999952,0.0,0.0,0.0,0.0,0.02914701769663198,0.970852982303368,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.9975,0.0024999999999999484,0.0,0.0,-5.421010862427522e-20,0.0,0.0,0.0016618112473666667,0.0008054385339325452,0.9975,3.275021870073917e-05,0.0,0.0,0.0,0.0,0.0024999999999999606,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.007071135139650995,0.0,0.0,0.0,0.992928864860349,2002,chile,max_diagonal,9
0.9975,0.0,0.0,0.0025000000000053313,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999432,0.0,0.0,0.0,0.0,0.0,0.028524770696635712,0.9714752293033643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999393,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0013676379248516817,0.011908693188145542,0.9867236688870028,0.0,0.0,0.012219810426266936,0.0,0.0,0.0,0.0,0.0,0.987780189573733,0.0,0.018639501557906307,0.0,0.0,0.04628903917195566,0.0,0.0,0.0,0.935071459270138,2003,chile,max_diagonal,9
0.9741602067183462,0.0,0.0,0.025310911756309607,0.0,0.0005288815253410901,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.002499999999999948,0.0,0.0,0.0,0.0,0.027930025129649944,0.9720699748703501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.336808689942018e-19,0.9975,0.0024999999999999528,0.0,0.0,0.0,0.0,0.0,0.001642567008303313,0.0008454406201886869,0.9975,1.1992371507946019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999393,0.9975,0.0,0.0,0.0,0.0,0.013739803141777647,0.0,0.0,0.0,0.9862601968582223,2004,chile,max_diagonal,5
0.9549071618037136,0.0,0.0,0.02906850117004569,0.0,0.016024337026239715,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.002499999999999948,0.0,0.0,0.0,0.0,0.027360997194886865,0.9726390028051132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0024999999999999445,0.0,0.0,0.0,0.0,0.0,0.001565339248748113,0.0008461076281743936,0.9975,8.855312307744348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.009637085408729665,0.0,0.0,0.0,0.9903629145912703,2005,chile,max_diagonal,7
0.9550000000000001,0.0,0.0,0.02730673848894674,0.0,0.017693261511050537,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0024999999999999432,0.0,0.0,0.0,0.0,0.026816054094860747,0.9731839459051392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0024999999999999528,0.0,0.0,0.0,0.0,0.0,0.0012722916632786029,0.0011604682701929119,0.9975,6.724006652843905e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002499999999999968,0.9975,0.0,0.0,0.0,0.0,0.04094774207977357,0.0,0.0,0.0,0.9590522579202264,2006,chile,max_diagonal,7
0.9975,0.0,0.0,0.0025000000000002126,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999467,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026293698388007925,0.9737063016119921,0.0,0.0,0.0,0.0,0.0003325554628799258,0.0,0.0,0.002167444537120021,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0021909562986401287,0.0008953466078236872,0.996893090557866,2.060653567016732e-05,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.026467312108218805,0.0,0.0,0.0,0.0,0.0,0.0,0.9735326878917812,2007,chile,max_diagonal,5
0.9975,0.0,0.0,0.0,0.0025000000000045377,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0022146780018049853,0.00028532199819496137,0.0,0.0,0.0,0.0,0.025792554247519497,0.9742074457524805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020051004360631805,0.9975,0.0004948995639367718,0.0,0.0,1.067068368177829e-05,0.0,0.0,0.002359244474039405,0.0,0.9975,6.010220926853315e-05,6.99826330102285e-05,0.0024999999999999398,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999536,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2008,chile,max_diagonal,5
0.9779286926994907,0.0,0.0,0.022071307300507416,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.00202266269889751,0.0004773373011024368,0.0,0.0,0.0,0.0,0.02531135536085288,0.9746886446391472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.002053389719244459,0.00017026733857458201,0.9975,6.731346864158517e-05,0.00020902947353932153,0.0,0.0,0.0,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.9975,2009,chile,max_diagonal,5
0.9975,0.0,0.0,0.0,0.002499999999996754,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0022107079807155107,0.0,0.00011309765286466678,0.00017619436641976946,0.0,0.0,0.05858739431668361,0.9414126056833164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002499999999999945,0.9975,0.0,0.0,0.0,0.0011759141849997574,0.0,0.0,0.004232404479882015,0.0,0.9945583657536046,0.0,3.3315581513631914e-05,0.0024999999999999224,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2010,chile,max_diagonal,7
0.9808342728297632,0.0,0.0,0.0068292081531167925,0.0123365190171188,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0009377266967169069,0.0,0.00010613998015635261,0.001456133323126689,0.0,0.0,0.05782316373327531,0.9421768362667247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002499999999999946,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0039175386034284426,0.0,0.9960824613965715,0.0,0.0,0.0,0.0,0.0,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.9975,2011,chile,max_diagonal,7
0.9975,0.0,0.0,0.0,0.002500000000000707,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.9975,0.0,0.002143224007459525,0.0,0.00035677599254042033,0.0,0.0,0.0,0.057081507826734344,0.9429184921732656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999484,0.9975,0.0,0.0,0.0,0.0002982256729261063,0.0,0.0,0.0042884045101728475,8.496724357692895e-06,0.9954048730925433,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.031097050706360294,0.0,0.0,0.0,0.0,0.0,0.0,0.9689029492936397,2012,chile,max_diagonal,7
0.9887882219705549,0.0,0.0,0.010006926604702263,0.0012048514247463213,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0023032911354202586,0.0,0.00019670886457969104,0.0,0.0,0.0,0.0563614409021702,0.9436385590978298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999463,0.9975,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0033382998741550637,0.0,0.996661700125845,0.0,0.0,0.0,0.0,0.0,0.0024999999999999432,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.03889796040691934,0.0,0.0,0.0,0.9611020395930806,2013,chile,max_diagonal,7
0.9975,0.0,0.0,0.0025000000000005595,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0018151926457822213,0.0,0.9975,0.0,0.0006848073542177254,0.0,0.0,0.0,0.0,0.0,0.055662033826956364,0.9443379661730437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.004230737696047737,0.0006232604069202859,0.9935918290570697,3.069420937757962e-05,0.0015234786305847407,0.0024999999999999398,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999398,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,2014,chile,max_diagonal,7
0.975593220338983,0.0,0.0,0.02440677966101216,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.002408024296389478,0.0,2.904479648615019e-05,6.293090712431469e-05,0.0,0.0,0.048918918697078116,0.9510810813029219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999463,0.9975,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0,0.001967475469988698,2.710505431213761e-20,0.9966929605425771,0.0,0.001339563987434253,0.0,0.0,0.0,0.0024999999999999324,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0024999999999999324,0.0,0.0,0.0,0.9975,2015,chile,max_diagonal,7
0.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.910906329005701e-18,0.0,5.421010862427522e-20,0.0,0.02970144760608353,0.9702985523939165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029800603408940063,9.60871865672839e-18,0.9968210923096528,0.00019884734945319684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02378775676473624,0.0,0.0,0.005917698986665225,0.0,0.0,0.0,0.9702945442485985,2016,chile,max_diagonal,6
