iso_alpha_3,year,frac_agrc_no_till_cereals,frac_agrc_no_till_fibers,frac_agrc_no_till_other_annual,frac_agrc_no_till_pulses,frac_agrc_no_till_tubers,frac_agrc_no_till_vegetables_and_vines
GEO,2014,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2015,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2016,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2017,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2018,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2019,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2020,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2021,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2022,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2023,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2024,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2025,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2026,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2027,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2028,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2029,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2030,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2031,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2032,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2033,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2034,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2035,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2036,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2037,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2038,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2039,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2040,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2041,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2042,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2043,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2044,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2045,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2046,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2047,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2048,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2049,0.05,0.05,0.05,0.05,0.05,0.05
GEO,2050,0.05,0.05,0.05,0.05,0.05,0.05
GHA,2010,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766
GHA,2011,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766
GHA,2012,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766
GHA,2013,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766,0.004005278652271766
GHA,2014,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2015,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2016,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2017,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2018,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2019,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2020,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2021,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2022,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2023,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2024,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2025,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2026,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2027,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2028,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2029,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2030,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2031,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2032,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2033,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2034,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2035,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2036,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2037,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2038,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2039,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2040,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2041,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2042,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2043,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2044,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2045,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2046,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2047,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2048,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2049,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GHA,2050,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663,0.003951981511417663
GIB,2010,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2011,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2012,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2013,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2014,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2015,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2016,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2017,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2018,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2019,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2020,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2021,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2022,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2023,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2024,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2025,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2026,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2027,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2028,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2029,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2030,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2031,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2032,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2033,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2034,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2035,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2036,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2037,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2038,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2039,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2040,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2041,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2042,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2043,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2044,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2045,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2046,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2047,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2048,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2049,0.05,0.05,0.05,0.05,0.05,0.05
GIB,2050,0.05,0.05,0.05,0.05,0.05,0.05
GIN,2010,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2011,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2012,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2013,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2014,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2015,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2016,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2017,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2018,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2019,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2020,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2021,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2022,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2023,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2024,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2025,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2026,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2027,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2028,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2029,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2030,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2031,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2032,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2033,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2034,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2035,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2036,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2037,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2038,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2039,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2040,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2041,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2042,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2043,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2044,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2045,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2046,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2047,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2048,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2049,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GIN,2050,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2010,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2011,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2012,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2013,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2014,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2015,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2016,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2017,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2018,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2019,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2020,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2021,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2022,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2023,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2024,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2025,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2026,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2027,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2028,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2029,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2030,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2031,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2032,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2033,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2034,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2035,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2036,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2037,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2038,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2039,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2040,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2041,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2042,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2043,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2044,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2045,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2046,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2047,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2048,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2049,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GMB,2050,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2010,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2011,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2012,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2013,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2014,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2015,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2016,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2017,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2018,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2019,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2020,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2021,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2022,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2023,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2024,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2025,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2026,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2027,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2028,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2029,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2030,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2031,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2032,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2033,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2034,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2035,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2036,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2037,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2038,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2039,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2040,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2041,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2042,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2043,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2044,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2045,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2046,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2047,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2048,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2049,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNB,2050,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2010,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2011,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2012,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2013,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2014,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2015,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2016,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2017,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2018,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2019,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2020,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2021,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2022,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2023,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2024,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2025,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2026,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2027,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2028,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2029,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2030,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2031,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
GNQ,2032,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
